Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,FOV,Saturation,FPS target,FPS real,,,,,,
41:48.3,15.24319,intervention,14.24319,attack,0.243185,0.24,53.98,24,44,13.73609,,,0.00191,18.30831096,,
41:48.3,15.2451,intervention,14.2451,attack,0.2451,0.24,53.98,24,44,13.73609,,,0.01243,21.73625371,,
41:48.3,15.25753,intervention,14.25753,attack,0.2575321,0.25,54.72,25,45,13.69745,,,0.00196,18.33749694,,
41:48.3,15.25949,intervention,14.25949,attack,0.2594891,0.25,54.72,25,45,13.69745,,,0.05234,2.100593528,,
41:48.3,15.31183,intervention,14.31183,attack,0.3118343,0.31,59.14,31,48,13.69745,,,0.00256,18.68056044,,
41:48.3,15.31439,intervention,14.31439,attack,0.3143864,0.31,59.14,31,48,13.69745,,,0.00187,18.28489791,,
41:48.3,15.31626,intervention,14.31626,attack,0.3162556,0.31,59.14,31,48,13.69745,,,0.01236,21.73503513,,
41:48.3,15.32862,intervention,14.32862,attack,0.328619,0.32,59.88,32,49,13.50525,,,0.00199,18.35496546,,
41:48.4,15.33061,intervention,14.33061,attack,0.3306141,0.33,60.62,33,49,13.50525,,,0.05399,1.722558484,,
41:48.4,15.3846,intervention,14.3846,attack,0.3845997,0.38,64.3,38,52,13.50525,,,0.00259,18.69735649,,
41:48.4,15.38719,intervention,14.38719,attack,0.3871899,0.38,64.3,38,52,13.50525,,,0.00189,18.29661156,,
41:48.4,15.38908,intervention,14.38908,attack,0.3890781,0.38,64.3,38,52,13.50525,,,0.00186,18.27903576,,
41:48.4,15.39094,intervention,14.39094,attack,0.3909397,0.39,65.04,39,53,13.50525,,,0.01369,21.70413754,,
41:48.4,15.40463,intervention,14.40463,attack,0.4046307,0.4,65.77,40,54,13.76245,,,0.00187,18.28489791,,
41:48.4,15.4065,intervention,14.4065,attack,0.4065037,0.4,65.77,40,54,13.76245,,,0.05137,2.351580693,,
41:48.5,15.45787,intervention,14.45787,attack,0.4578724,0.45,69.46,45,57,13.76245,,,0.0026,18.70294742,,
41:48.5,15.46047,intervention,14.46047,attack,0.4604702,0.46,70.2,46,57,13.76245,,,0.0018,18.24378855,,
41:48.5,15.46227,intervention,14.46227,attack,0.4622669,0.46,70.2,46,57,13.76245,,,0.00184,18.26730082,,
41:48.5,15.46411,intervention,14.46411,attack,0.4641132,0.46,70.2,46,57,13.76245,,,0.01232,21.73419686,,
41:48.5,15.47643,intervention,14.47643,attack,0.4764309,0.47,70.93,47,58,13.62947,,,0.00197,18.34332338,,
41:48.5,15.4784,intervention,14.4784,attack,0.4783993,0.47,70.93,47,58,13.62947,,,0.05477,1.563932403,,
41:48.6,15.53317,intervention,14.53317,attack,0.5331745,0.53,75.36,53,61,13.62947,,,0.00267,18.74197498,,
41:48.6,15.53584,intervention,14.53584,attack,0.5358372,0.53,75.36,53,61,13.62947,,,0.00192,18.31415532,,
41:48.6,15.53776,intervention,14.53776,attack,0.537756,0.53,75.36,53,61,13.62947,,,0.01237,21.73522857,,
41:48.6,15.55013,intervention,14.55013,attack,0.550127,0.55,76.83,55,63,13.27279,,,0.00185,18.27317006,,
41:48.6,15.55198,intervention,14.55198,attack,0.5519848,0.55,76.83,55,63,13.27279,,,0.05678,1.209163541,,
41:48.6,15.60876,intervention,14.60876,attack,0.6087589,0.6,80.52,60,66,13.27279,,,0.00229,18.52784527,,
41:48.6,15.61105,intervention,14.61105,attack,0.6110477,0.61,81.25,61,66,13.27279,,,0.00181,18.2496719,,
41:48.6,15.61286,intervention,14.61286,attack,0.6128597,0.61,81.25,61,66,13.27279,,,0.00185,18.27317006,,
41:48.6,15.61471,intervention,14.61471,attack,0.6147137,0.61,81.25,61,66,13.27279,,,0.01237,21.73522857,,
41:48.6,15.62708,intervention,14.62708,attack,0.6270771,0.62,81.99,62,67,13.24491,,,0.002,18.36078109,,
41:48.6,15.62908,intervention,14.62908,attack,0.629076,0.62,81.99,62,67,13.24491,,,0.0526,2.037028154,,
41:48.7,15.68168,intervention,14.68168,attack,0.6816845,0.68,86.41,68,70,13.24491,,,0.00228,18.52213621,,
41:48.7,15.68396,intervention,14.68396,attack,0.6839581,0.68,86.41,68,70,13.24491,,,0.00184,18.26730082,,
41:48.7,15.6858,intervention,14.6858,attack,0.6857967,0.68,86.41,68,70,13.24491,,,0.00184,18.26730082,,
41:48.7,15.68764,intervention,14.68764,attack,0.6876392,0.68,86.41,68,70,13.24491,,,0.01235,21.73483524,,
41:48.7,15.69999,intervention,14.69999,attack,0.6999912,0.69,87.15,69,71,13.70349,,,0.00212,18.43028576,,
41:48.7,15.70211,intervention,14.70211,attack,0.7021084,0.7,87.88,70,72,13.70349,,,0.05707,1.163950041,,
41:48.8,15.75918,intervention,14.75918,attack,0.7591763,0.75,91.57,75,75,13.70349,,,0.00285,18.84144719,,
41:48.8,15.76203,intervention,14.76203,attack,0.7620296,0.76,92.31,76,75,13.70349,,,0.00194,18.32583329,,
41:48.8,15.76397,intervention,14.76397,attack,0.7639713,0.76,92.31,76,75,13.70349,,,0.00189,18.29661156,,
41:48.8,15.76586,intervention,14.76586,attack,0.7658558,0.76,92.31,76,75,13.70349,,,0.01387,21.6912052,,
41:48.8,15.77973,intervention,14.77973,attack,0.7797298,0.77,93.04,77,76,12.89434,,,0.00208,18.40717579,,
41:48.8,15.78181,intervention,14.78181,attack,0.7818127,0.78,93.78,78,76,12.89434,,,0.06684,0.278598805,,
41:48.9,15.84865,intervention,14.84865,attack,0.8486462,0.84,98.2,84,80,12.89434,,,0.00261,18.70853447,,
41:48.9,15.85126,intervention,14.85126,attack,0.8512592,0.85,98.94,85,81,12.89434,,,0.00191,18.30831096,,
41:48.9,15.85317,intervention,14.85317,attack,0.8531666,0.85,98.94,85,81,12.89434,,,0.00192,18.31415532,,
41:48.9,15.85509,intervention,14.85509,attack,0.8550854,0.85,98.94,85,81,12.89434,,,0.01215,21.72948292,,
41:48.9,15.86724,intervention,14.86724,attack,0.8672352,0.86,99.68,86,81,11.18014,,,0.00209,18.41295877,,
41:48.9,15.86933,intervention,14.86933,attack,0.8693295,0.86,99.68,86,81,11.18014,,,0.05182,2.232392249,,
41:48.9,15.92115,intervention,14.92115,attack,0.9211521,0.92,104.1,92,85,11.18014,,,0.00252,18.65811162,,
41:48.9,15.92367,intervention,14.92367,attack,0.9236698,0.92,104.1,92,85,11.18014,,,0.00185,18.27317006,,
41:48.9,15.92552,intervention,14.92552,attack,0.9255238,0.92,104.1,92,85,11.18014,,,0.00188,18.29075651,,
41:48.9,15.9274,intervention,14.9274,attack,0.9274044,0.92,104.1,92,85,11.18014,,,0.01283,21.73715085,,
41:49.0,15.94023,intervention,14.94023,attack,0.9402294,0.94,105.57,94,86,13.79881,,,0.0019,18.30246304,,
41:49.0,15.94213,intervention,14.94213,attack,0.9421291,0.94,105.57,94,86,13.79881,,,0.05126,2.381453024,,
41:49.0,15.99339,intervention,14.99339,attack,0.993391,0.99,109.26,99,89,13.79881,,,0.00264,18.72527228,,
41:49.0,15.99603,intervention,14.99603,attack,0.996027,0.99,109.26,99,89,13.79881,,,0.0019,18.30246304,,
41:49.0,15.99793,intervention,14.99793,attack,0.9979267,0.99,109.26,99,89,13.79881,,,0.0123,21.73373902,,
41:49.0,16.01023,intervention,15.01023,sustain high,0.01022911,1,110,100,90,13.82759,,,0.00194,18.32583329,,
41:49.0,16.01217,intervention,15.01217,sustain high,0.01216698,1,110,100,90,13.82759,,,0.05546,1.433669716,,
41:49.1,16.06763,intervention,15.06763,sustain high,0.06762886,1,110,100,90,13.82759,,,0.00274,18.78081074,,
41:49.1,16.07037,intervention,15.07037,sustain high,0.07037163,1,110,100,90,13.82759,,,0.00193,18.31999609,,
41:49.1,16.0723,intervention,15.0723,sustain high,0.07229805,1,110,100,90,13.82759,,,0.00181,18.2496719,,
41:49.1,16.07411,intervention,15.07411,sustain high,0.07411385,1,110,100,90,13.82759,,,0.01289,21.7363948,,
41:49.1,16.087,intervention,15.087,sustain high,0.08699989,1,110,100,90,13.47408,,,0.00204,18.38400747,,
41:49.1,16.08904,intervention,15.08904,sustain high,0.08903694,1,110,100,90,13.47408,,,0.05016,2.696529795,,
41:49.2,16.1392,intervention,15.1392,sustain high,0.1391964,1,110,100,90,13.47408,,,0.0027,18.75864245,,
41:49.2,16.1419,intervention,15.1419,sustain high,0.1418972,1,110,100,90,13.47408,,,0.01203,21.72503366,,
41:49.2,16.15393,intervention,15.15393,sustain high,0.1539326,1,110,100,90,13.47408,,,0.00251,18.65248978,,
41:49.2,16.15644,intervention,15.15644,sustain high,0.1564426,1,110,100,90,13.47408,,,0.0142,21.66210302,,
41:49.2,16.17064,intervention,15.17064,sustain high,0.1706448,1,110,100,90,13.99992,,,0.00195,18.33166691,,
41:49.2,16.17259,intervention,15.17259,sustain high,0.1725903,1,110,100,90,13.99992,,,0.05175,2.250616814,,
41:49.2,16.22434,intervention,15.22434,sustain high,0.2243404,1,110,100,90,13.99992,,,0.00264,18.72527228,,
41:49.2,16.22698,intervention,15.22698,sustain high,0.2269802,1,110,100,90,13.99992,,,0.0019,18.30246304,,
41:49.3,16.22888,intervention,15.22888,sustain high,0.2288837,1,110,100,90,13.99992,,,0.00191,18.30831096,,
41:49.3,16.23079,intervention,15.23079,sustain high,0.2307873,1,110,100,90,13.99992,,,0.01521,21.52997428,,
41:49.3,16.246,intervention,15.246,sustain high,0.2460041,1,110,100,90,11.74328,,,0.00196,18.33749694,,
41:49.3,16.24796,intervention,15.24796,sustain high,0.247961,1,110,100,90,11.74328,,,0.05579,1.374575903,,
41:49.3,16.30375,intervention,15.30375,sustain high,0.303751,1,110,100,90,11.74328,,,0.00261,18.70853447,,
41:49.3,16.30636,intervention,15.30636,sustain high,0.3063602,1,110,100,90,11.74328,,,0.00193,18.31999609,,
41:49.3,16.30829,intervention,15.30829,sustain high,0.3082905,1,110,100,90,11.74328,,,0.00185,18.27317006,,
41:49.3,16.31014,intervention,15.31014,sustain high,0.3101444,1,110,100,90,11.74328,,,0.01309,21.73219711,,
41:49.3,16.32323,intervention,15.32323,sustain high,0.3232327,1,110,100,90,12.57923,,,0.0019,18.30246304,,
41:49.3,16.32513,intervention,15.32513,sustain high,0.3251286,1,110,100,90,12.57923,,,0.05435,1.647810066,,
41:49.4,16.37948,intervention,15.37948,sustain high,0.3794842,1,110,100,90,12.57923,,,0.00264,18.72527228,,
41:49.4,16.38212,intervention,15.38212,sustain high,0.3821163,1,110,100,90,12.57923,,,0.00187,18.28489791,,
41:49.4,16.38399,intervention,15.38399,sustain high,0.3839855,1,110,100,90,12.57923,,,0.00182,18.25555174,,
41:49.4,16.38581,intervention,15.38581,sustain high,0.3858051,1,110,100,90,12.57923,,,0.01289,21.7363948,,
41:49.4,16.3987,intervention,15.3987,sustain high,0.3986988,1,110,100,90,13.23651,,,0.00196,18.33749694,,
41:49.4,16.40066,intervention,15.40066,sustain high,0.4006596,1,110,100,90,13.23651,,,0.05374,1.776050844,,
41:49.5,16.4544,intervention,15.4544,sustain high,0.4544048,1,110,100,90,13.23651,,,0.00253,18.66372961,,
41:49.5,16.45693,intervention,15.45693,sustain high,0.456934,1,110,100,90,13.23651,,,0.00185,18.27317006,,
41:49.5,16.45878,intervention,15.45878,sustain high,0.4587803,1,110,100,90,13.23651,,,0.0122,21.73106283,,
41:49.5,16.47098,intervention,15.47098,sustain high,0.4709835,1,110,100,90,13.30488,,,0.00189,18.29661156,,
41:49.5,16.47287,intervention,15.47287,sustain high,0.4728718,1,110,100,90,13.30488,,,0.05679,1.207580621,,
41:49.6,16.52966,intervention,15.52966,sustain high,0.529665,1,110,100,90,13.30488,,,0.00266,18.73641132,,
41:49.6,16.53232,intervention,15.53232,sustain high,0.5323162,1,110,100,90,13.30488,,,0.00188,18.29075651,,
41:49.6,16.5342,intervention,15.5342,sustain high,0.5341969,1,110,100,90,13.30488,,,0.00242,18.60172091,,
41:49.6,16.53662,intervention,15.53662,sustain high,0.5366154,1,110,100,90,13.30488,,,0.0124,21.73577018,,
41:49.6,16.54902,intervention,15.54902,sustain high,0.5490208,1,110,100,90,13.28939,,,0.00196,18.33749694,,
41:49.6,16.55098,intervention,15.55098,sustain high,0.5509815,1,110,100,90,13.28939,,,0.0538,1.76309293,,
41:49.6,16.60478,intervention,15.60478,sustain high,0.604784,1,110,100,90,13.28939,,,0.00266,18.73641132,,
41:49.6,16.60744,intervention,15.60744,sustain high,0.607439,1,110,100,90,13.28939,,,0.00185,18.27317006,,
41:49.6,16.60929,intervention,15.60929,sustain high,0.6092892,1,110,100,90,13.28939,,,0.00185,18.27317006,,
41:49.6,16.61114,intervention,15.61114,sustain high,0.6111355,1,110,100,90,13.28939,,,0.01359,21.71042306,,
41:49.6,16.62473,intervention,15.62473,sustain high,0.6247272,1,110,100,90,13.31856,,,0.00195,18.33166691,,
41:49.6,16.62668,intervention,15.62668,sustain high,0.6266804,1,110,100,90,13.31856,,,0.05281,1.986802739,,
41:49.7,16.67949,intervention,15.67949,sustain high,0.6794872,1,110,100,90,13.31856,,,0.00274,18.78081074,,
41:49.7,16.68223,intervention,15.68223,sustain high,0.68223,1,110,100,90,13.31856,,,0.0019,18.30246304,,
41:49.7,16.68413,intervention,15.68413,sustain high,0.6841259,1,110,100,90,13.31856,,,0.00196,18.33749694,,
41:49.7,16.68609,intervention,15.68609,sustain high,0.6860867,1,110,100,90,13.31856,,,0.0126,21.73789674,,
41:49.7,16.69869,intervention,15.69869,sustain high,0.6986866,1,110,100,90,13.38085,,,0.00202,18.37240152,,
41:49.7,16.70071,intervention,15.70071,sustain high,0.7007122,1,110,100,90,13.38085,,,0.0585,0.961028977,,
41:49.8,16.75921,intervention,15.75921,sustain high,0.7592106,1,110,100,90,13.38085,,,0.00275,18.78634296,,
41:49.8,16.76196,intervention,15.76196,sustain high,0.761961,1,110,100,90,13.38085,,,0.00184,18.26730082,,
41:49.8,16.7638,intervention,15.7638,sustain high,0.7638035,1,110,100,90,13.38085,,,0.00185,18.27317006,,
41:49.8,16.76565,intervention,15.76565,sustain high,0.765646,1,110,100,90,13.38085,,,0.0125,21.73715612,,
41:49.8,16.77815,intervention,15.77815,sustain high,0.7781506,1,110,100,90,12.57036,,,0.00195,18.33166691,,
41:49.8,16.7801,intervention,15.7801,sustain high,0.7800999,1,110,100,90,12.57036,,,0.05173,2.255845079,,
41:49.9,16.83183,intervention,15.83183,sustain high,0.8318348,1,110,100,90,12.57036,,,0.00346,19.16877206,,
41:49.9,16.83529,intervention,15.83529,sustain high,0.8352909,1,110,100,90,12.57036,,,0.00187,18.28489791,,
41:49.9,16.83716,intervention,15.83716,sustain high,0.8371563,1,110,100,90,12.57036,,,0.01225,21.73248154,,
41:49.9,16.84941,intervention,15.84941,sustain high,0.8494129,1,110,100,90,13.74911,,,0.00253,18.66372961,,
41:49.9,16.85194,intervention,15.85194,sustain high,0.8519382,1,110,100,90,13.74911,,,0.05391,1.739533505,,
41:49.9,16.90585,intervention,15.90585,sustain high,0.9058514,1,110,100,90,13.74911,,,0.00266,18.73641132,,
41:49.9,16.90851,intervention,15.90851,sustain high,0.908514,1,110,100,90,13.74911,,,0.00192,18.31415532,,
41:49.9,16.91043,intervention,15.91043,sustain high,0.910429,1,110,100,90,13.74911,,,0.00185,18.27317006,,
41:49.9,16.91228,intervention,15.91228,sustain high,0.9122791,1,110,100,90,13.74911,,,0.01251,21.73725923,,
41:49.9,16.92479,intervention,15.92479,sustain high,0.9247913,1,110,100,90,13.50309,,,0.00196,18.33749694,,
41:49.9,16.92675,intervention,15.92675,sustain high,0.9267521,1,110,100,90,13.50309,,,0.05789,1.043635802,,
41:50.0,16.98464,intervention,15.98464,sustain high,0.9846401,1,110,100,90,13.50309,,,0.00276,18.79187123,,
41:50.0,16.9874,intervention,15.9874,sustain high,0.9873981,1,110,100,90,13.50309,,,0.00187,18.28489791,,
41:50.0,16.98927,intervention,15.98927,sustain high,0.9892673,1,110,100,90,13.50309,,,0.00193,18.31999609,,
41:50.0,16.9912,intervention,15.9912,sustain high,0.9912014,1,110,100,90,13.50309,,,0.01239,21.73559609,,
41:50.0,17.00359,control,0.003591537,none,0,1,110,100,90,12.71049,,,0.00014,17.22195925,,
41:50.0,17.00373,control,0.003732681,none,0,1,110,100,90,12.71049,,,0.05521,1.479804703,,
41:50.1,17.05894,control,0.05893898,none,0,1,110,100,90,12.71049,,,0.0004,17.38753375,,
41:50.1,17.05934,control,0.05934334,none,0,1,110,100,90,12.71049,,,0.0004,17.38753375,,
41:50.1,17.05974,control,0.05973625,none,0,1,110,100,90,12.71049,,,0.00027,17.30498262,,
41:50.1,17.06001,control,0.0600071,none,0,1,110,100,90,12.71049,,,0.01078,21.62369827,,
41:50.1,17.07079,control,0.07079124,none,0,1,110,100,90,13.44388,,,0.00016,17.23476239,,
41:50.1,17.07095,control,0.07094765,none,0,1,110,100,90,13.44388,,,0.05001,2.741845355,,
41:50.1,17.12096,control,0.1209583,none,0,1,110,100,90,13.44388,,,0.0004,17.38753375,,
41:50.1,17.12136,control,0.1213589,none,0,1,110,100,90,13.44388,,,0.00032,17.33678952,,
41:50.1,17.12168,control,0.1216831,none,0,1,110,100,90,13.44388,,,0.01128,21.6762394,,
41:50.2,17.13296,control,0.1329594,none,0,1,110,100,90,16.119,,,0.00014,17.22195925,,
41:50.2,17.1331,control,0.1331005,none,0,1,110,100,90,16.119,,,0.05192,2.206557169,,
41:50.2,17.18502,control,0.1850224,none,0,1,110,100,90,16.119,,,0.00033,17.34314247,,
41:50.2,17.18535,control,0.1853466,none,0,1,110,100,90,16.119,,,0.00022,17.27310587,,
41:50.2,17.18557,control,0.1855717,none,0,1,110,100,90,16.119,,,0.01087,21.63433135,,
41:50.2,17.19644,control,0.1964436,none,0,1,110,100,90,15.60386,,,0.00014,17.22195925,,
41:50.2,17.19658,control,0.1965847,none,0,1,110,100,90,15.60386,,,0.04693,3.80402841,,
41:50.3,17.24351,control,0.2435131,none,0,1,110,100,90,15.60386,,,0.00037,17.36852596,,
41:50.3,17.24388,control,0.2438755,none,0,1,110,100,90,15.60386,,,0.00031,17.33043376,,
41:50.3,17.24419,control,0.2441921,none,0,1,110,100,90,15.60386,,,0.01129,21.6771274,,
41:50.3,17.25548,control,0.255476,none,0,1,110,100,90,17.11063,,,0.00014,17.22195925,,
41:50.3,17.25562,control,0.2556248,none,0,1,110,100,90,17.11063,,,0.04789,3.445351775,,
41:50.3,17.30351,control,0.3035069,none,0,1,110,100,90,17.11063,,,0.00032,17.33678952,,
41:50.3,17.30383,control,0.3038349,none,0,1,110,100,90,17.11063,,,0.00029,17.3177138,,
41:50.3,17.30412,control,0.3041248,none,0,1,110,100,90,17.11063,,,0.0106,21.60088927,,
41:50.3,17.31472,control,0.3147221,none,0,1,110,100,90,16.66603,,,0.00015,17.22836219,,
41:50.3,17.31487,control,0.3148746,none,0,1,110,100,90,16.66603,,,0.04601,4.172023303,,
41:50.4,17.36088,control,0.3608799,none,0,1,110,100,90,16.66603,,,0.00029,17.3177138,,
41:50.4,17.36117,control,0.3611698,none,0,1,110,100,90,16.66603,,,0.00037,17.36852596,,
41:50.4,17.36154,control,0.361536,none,0,1,110,100,90,16.66603,,,0.01278,21.73760343,,
41:50.4,17.37432,control,0.3743191,none,0,1,110,100,90,17.41468,,,0.00016,17.23476239,,
41:50.4,17.37448,control,0.3744793,none,0,1,110,100,90,17.41468,,,0.04526,4.489850173,,
41:50.4,17.41974,control,0.4197407,none,0,1,110,100,90,17.41468,,,0.00031,17.33043376,,
41:50.4,17.42005,control,0.4200497,none,0,1,110,100,90,17.41468,,,0.0003,17.32407518,,
41:50.4,17.42035,control,0.4203548,none,0,1,110,100,90,17.41468,,,0.01063,21.60483343,,
41:50.5,17.43098,control,0.4309788,none,0,1,110,100,90,16.99264,,,0.00014,17.22195925,,
41:50.5,17.43112,control,0.4311161,none,0,1,110,100,90,16.99264,,,0.04654,3.9571015,,
41:50.5,17.47766,control,0.4776554,none,0,1,110,100,90,16.99264,,,0.00051,17.45700803,,
41:50.5,17.47817,control,0.4781742,none,0,1,110,100,90,16.99264,,,0.00028,17.31134961,,
41:50.5,17.47845,control,0.4784489,none,0,1,110,100,90,16.99264,,,0.0115,21.6942959,,
41:50.5,17.48995,control,0.4899502,none,0,1,110,100,90,17.2448,,,0.00015,17.22836219,,
41:50.5,17.4901,control,0.4900951,none,0,1,110,100,90,17.2448,,,0.0469,3.815651235,,
41:50.6,17.537,control,0.5370007,none,0,1,110,100,90,17.2448,,,0.00044,17.41283746,,
41:50.6,17.53744,control,0.5374355,none,0,1,110,100,90,17.2448,,,0.00025,17.29224027,,
41:50.6,17.53769,control,0.5376873,none,0,1,110,100,90,17.2448,,,0.01068,21.61128029,,
41:50.6,17.54837,control,0.5483723,none,0,1,110,100,90,16.87462,,,0.00014,17.22195925,,
41:50.6,17.54851,control,0.5485134,none,0,1,110,100,90,16.87462,,,0.04637,4.025170064,,
41:50.6,17.59488,control,0.5948811,none,0,1,110,100,90,16.87462,,,0.0004,17.38753375,,
41:50.6,17.59528,control,0.5952778,none,0,1,110,100,90,16.87462,,,0.00034,17.34949259,,
41:50.6,17.59562,control,0.5956249,none,0,1,110,100,90,16.87462,,,0.01103,21.65196175,,
41:50.6,17.60665,control,0.6066532,none,0,1,110,100,90,17.26165,,,0.00016,17.23476239,,
41:50.6,17.60681,control,0.6068058,none,0,1,110,100,90,17.26165,,,0.0448,4.692769292,,
41:50.7,17.65161,control,0.6516094,none,0,1,110,100,90,17.26165,,,0.0003,17.32407518,,
41:50.7,17.65191,control,0.651907,none,0,1,110,100,90,17.26165,,,0.01191,21.71965668,,
41:50.7,17.66382,control,0.6638165,none,0,1,110,100,90,17.65468,,,0.00015,17.22836219,,
41:50.7,17.66397,control,0.663969,none,0,1,110,100,90,17.65468,,,0.04599,4.180289973,,
41:50.7,17.70996,control,0.709959,none,0,1,110,100,90,17.65468,,,0.00034,17.34949259,,
41:50.7,17.7103,control,0.7102985,none,0,1,110,100,90,17.65468,,,0.0004,17.38753375,,
41:50.7,17.7107,control,0.7106953,none,0,1,110,100,90,17.65468,,,0.0106,21.60088927,,
41:50.7,17.7213,control,0.7212963,none,0,1,110,100,90,17.12317,,,0.00013,17.21555358,,
41:50.7,17.72143,control,0.7214298,none,0,1,110,100,90,17.12317,,,0.04702,3.769311498,,
41:50.8,17.76845,control,0.7684536,none,0,1,110,100,90,17.12317,,,0.00034,17.34949259,,
41:50.8,17.76879,control,0.7687931,none,0,1,110,100,90,17.12317,,,0.00037,17.36852596,,
41:50.8,17.76916,control,0.7691555,none,0,1,110,100,90,17.12317,,,0.01085,21.63201295,,
41:50.8,17.78001,control,0.7800083,none,0,1,110,100,90,17.09717,,,0.00015,17.22836219,,
41:50.8,17.78016,control,0.7801647,none,0,1,110,100,90,17.09717,,,0.04474,4.719685838,,
41:50.8,17.8249,control,0.8248997,none,0,1,110,100,90,17.09717,,,0.00036,17.36218434,,
41:50.8,17.82526,control,0.8252621,none,0,1,110,100,90,17.09717,,,0.00033,17.34314247,,
41:50.8,17.82559,control,0.8255901,none,0,1,110,100,90,17.09717,,,0.01074,21.61880725,,
41:50.9,17.83633,control,0.8363323,none,0,1,110,100,90,17.73257,,,0.00015,17.22836219,,
41:50.9,17.83648,control,0.8364773,none,0,1,110,100,90,17.73257,,,0.04719,3.704354157,,
41:50.9,17.88367,control,0.8836689,none,0,1,110,100,90,17.73257,,,0.0004,17.38753375,,
41:50.9,17.88407,control,0.8840733,none,0,1,110,100,90,17.73257,,,0.00027,17.30498262,,
41:50.9,17.88434,control,0.8843403,none,0,1,110,100,90,17.73257,,,0.01091,21.63889179,,
41:50.9,17.89525,control,0.8952503,none,0,1,110,100,90,17.0198,,,0.00014,17.22195925,,
41:50.9,17.89539,control,0.8953876,none,0,1,110,100,90,17.0198,,,0.04528,4.481165584,,
41:51.0,17.94067,control,0.9406681,none,0,1,110,100,90,17.0198,,,0.0005,17.45070664,,
41:51.0,17.94117,control,0.9411678,none,0,1,110,100,90,17.0198,,,0.00028,17.31134961,,
41:51.0,17.94145,control,0.9414463,none,0,1,110,100,90,17.0198,,,0.01203,21.72503366,,
41:51.0,17.95348,control,0.9534779,none,0,1,110,100,90,17.53245,,,0.00015,17.22836219,,
41:51.0,17.95363,control,0.9536343,none,0,1,110,100,90,17.53245,,,0.0447,4.737687784,,
41:51.0,17.99833,control,0.9983273,none,0,1,110,100,90,17.53245,,,0.00044,17.41283746,,
41:51.0,17.99877,control,0.9987659,none,0,1,110,100,90,17.53245,,,0.00038,17.37486474,,
41:51.0,17.99915,control,0.9991474,none,0,1,110,100,90,17.53245,,,,,,
