Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,FOV
22/01/2019 15:20:57.047,0.00481987,adaptation,0.00481987,none,0,1,110
22/01/2019 15:20:57.060,0.01914406,adaptation,0.01914406,none,0,1,110
22/01/2019 15:20:57.062,0.02117252,adaptation,0.02117252,none,0,1,110
22/01/2019 15:20:57.077,0.03562355,adaptation,0.03562355,none,0,1,110
22/01/2019 15:20:57.093,0.0513916,adaptation,0.0513916,none,0,1,110
22/01/2019 15:20:57.095,0.05331898,adaptation,0.05331898,none,0,1,110
22/01/2019 15:20:57.109,0.06788445,adaptation,0.06788445,none,0,1,110
22/01/2019 15:20:57.111,0.06983376,adaptation,0.06983376,none,0,1,110
22/01/2019 15:20:57.127,0.08568192,adaptation,0.08568192,none,0,1,110
22/01/2019 15:20:57.145,0.1037254,adaptation,0.1037254,none,0,1,110
22/01/2019 15:20:57.147,0.1056814,adaptation,0.1056814,none,0,1,110
22/01/2019 15:20:57.162,0.1202831,adaptation,0.1202831,none,0,1,110
22/01/2019 15:20:57.164,0.1222353,adaptation,0.1222353,none,0,1,110
22/01/2019 15:20:57.180,0.1382504,adaptation,0.1382504,none,0,1,110
22/01/2019 15:20:57.182,0.1403027,adaptation,0.1403027,none,0,1,110
22/01/2019 15:20:57.196,0.1549025,adaptation,0.1549025,none,0,1,110
22/01/2019 15:20:57.212,0.1701889,adaptation,0.1701889,none,0,1,110
22/01/2019 15:20:57.213,0.1721268,adaptation,0.1721268,none,0,1,110
22/01/2019 15:20:57.229,0.1873465,adaptation,0.1873465,none,0,1,110
22/01/2019 15:20:57.231,0.1892996,adaptation,0.1892996,none,0,1,110
22/01/2019 15:20:57.247,0.2060785,adaptation,0.2060785,none,0,1,110
22/01/2019 15:20:57.250,0.2082777,adaptation,0.2082777,none,0,1,110
22/01/2019 15:20:57.263,0.2213755,adaptation,0.2213755,none,0,1,110
22/01/2019 15:20:57.278,0.2370453,adaptation,0.2370453,none,0,1,110
22/01/2019 15:20:57.280,0.2389088,adaptation,0.2389088,none,0,1,110
22/01/2019 15:20:57.296,0.2543507,adaptation,0.2543507,none,0,1,110
22/01/2019 15:20:57.311,0.26968,adaptation,0.26968,none,0,1,110
22/01/2019 15:20:57.313,0.2716274,adaptation,0.2716274,none,0,1,110
22/01/2019 15:20:57.329,0.2874641,adaptation,0.2874641,none,0,1,110
22/01/2019 15:20:57.331,0.2894278,adaptation,0.2894278,none,0,1,110
22/01/2019 15:20:57.345,0.3039417,adaptation,0.3039417,none,0,1,110
22/01/2019 15:20:57.361,0.3198261,adaptation,0.3198261,none,0,1,110
22/01/2019 15:20:57.363,0.3216543,adaptation,0.3216543,none,0,1,110
22/01/2019 15:20:57.378,0.3366022,adaptation,0.3366022,none,0,1,110
22/01/2019 15:20:57.380,0.3385992,adaptation,0.3385992,none,0,1,110
22/01/2019 15:20:57.395,0.3536472,adaptation,0.3536472,none,0,1,110
22/01/2019 15:20:57.410,0.3692713,adaptation,0.3692713,none,0,1,110
22/01/2019 15:20:57.412,0.3711863,adaptation,0.3711863,none,0,1,110
22/01/2019 15:20:57.427,0.3862333,adaptation,0.3862333,none,0,1,110
22/01/2019 15:20:57.429,0.388196,adaptation,0.388196,none,0,1,110
22/01/2019 15:20:57.445,0.403511,adaptation,0.403511,none,0,1,110
22/01/2019 15:20:57.460,0.4192581,adaptation,0.4192581,none,0,1,110
22/01/2019 15:20:57.462,0.4211569,adaptation,0.4211569,none,0,1,110
22/01/2019 15:20:57.477,0.4359541,adaptation,0.4359541,none,0,1,110
22/01/2019 15:20:57.479,0.4378166,adaptation,0.4378166,none,0,1,110
22/01/2019 15:20:57.495,0.4535961,adaptation,0.4535961,none,0,1,110
22/01/2019 15:20:57.510,0.4685268,adaptation,0.4685268,none,0,1,110
22/01/2019 15:20:57.511,0.4704781,adaptation,0.4704781,none,0,1,110
22/01/2019 15:20:57.527,0.4859247,adaptation,0.4859247,none,0,1,110
22/01/2019 15:20:57.529,0.4878721,adaptation,0.4878721,none,0,1,110
22/01/2019 15:20:57.545,0.5034714,adaptation,0.5034714,none,0,1,110
22/01/2019 15:20:57.559,0.5182257,adaptation,0.5182257,none,0,1,110
22/01/2019 15:20:57.561,0.5200768,adaptation,0.5200768,none,0,1,110
22/01/2019 15:20:57.577,0.5359097,adaptation,0.5359097,none,0,1,110
22/01/2019 15:20:57.579,0.5379419,adaptation,0.5379419,none,0,1,110
22/01/2019 15:20:57.594,0.5527229,adaptation,0.5527229,none,0,1,110
22/01/2019 15:20:57.609,0.5681028,adaptation,0.5681028,none,0,1,110
22/01/2019 15:20:57.611,0.5700884,adaptation,0.5700884,none,0,1,110
22/01/2019 15:20:57.627,0.5860739,adaptation,0.5860739,none,0,1,110
22/01/2019 15:20:57.629,0.5880957,adaptation,0.5880957,none,0,1,110
22/01/2019 15:20:57.644,0.6024885,adaptation,0.6024885,none,0,1,110
22/01/2019 15:20:57.659,0.6184072,adaptation,0.6184072,none,0,1,110
22/01/2019 15:20:57.661,0.6203775,adaptation,0.6203775,none,0,1,110
22/01/2019 15:20:57.676,0.6349583,adaptation,0.6349583,none,0,1,110
22/01/2019 15:20:57.692,0.6508188,adaptation,0.6508188,none,0,1,110
22/01/2019 15:20:57.694,0.652751,adaptation,0.652751,none,0,1,110
22/01/2019 15:20:57.709,0.6675835,adaptation,0.6675835,none,0,1,110
22/01/2019 15:20:57.711,0.6696129,adaptation,0.6696129,none,0,1,110
22/01/2019 15:20:57.726,0.6848631,adaptation,0.6848631,none,0,1,110
22/01/2019 15:20:57.741,0.7002935,adaptation,0.7002935,none,0,1,110
22/01/2019 15:20:57.743,0.7023621,adaptation,0.7023621,none,0,1,110
22/01/2019 15:20:57.759,0.717557,adaptation,0.717557,none,0,1,110
22/01/2019 15:20:57.761,0.719717,adaptation,0.719717,none,0,1,110
22/01/2019 15:20:57.776,0.7345781,adaptation,0.7345781,none,0,1,110
22/01/2019 15:20:57.791,0.7500849,adaptation,0.7500849,none,0,1,110
22/01/2019 15:20:57.793,0.7519875,adaptation,0.7519875,none,0,1,110
22/01/2019 15:20:57.809,0.7675877,adaptation,0.7675877,none,0,1,110
22/01/2019 15:20:57.811,0.7695227,adaptation,0.7695227,none,0,1,110
22/01/2019 15:20:57.826,0.7850418,adaptation,0.7850418,none,0,1,110
22/01/2019 15:20:57.841,0.7997198,adaptation,0.7997198,none,0,1,110
22/01/2019 15:20:57.843,0.8016787,adaptation,0.8016787,none,0,1,110
22/01/2019 15:20:57.859,0.8174829,adaptation,0.8174829,none,0,1,110
22/01/2019 15:20:57.861,0.8194523,adaptation,0.8194523,none,0,1,110
22/01/2019 15:20:57.875,0.8344097,adaptation,0.8344097,none,0,1,110
22/01/2019 15:20:57.891,0.849391,adaptation,0.849391,none,0,1,110
22/01/2019 15:20:57.892,0.8514481,adaptation,0.8514481,none,0,1,110
22/01/2019 15:20:57.908,0.8668461,adaptation,0.8668461,none,0,1,110
22/01/2019 15:20:57.910,0.8686886,adaptation,0.8686886,none,0,1,110
22/01/2019 15:20:57.925,0.8837681,adaptation,0.8837681,none,0,1,110
22/01/2019 15:20:57.941,0.900135,adaptation,0.900135,none,0,1,110
22/01/2019 15:20:57.943,0.9021492,adaptation,0.9021492,none,0,1,110
22/01/2019 15:20:57.958,0.9164314,adaptation,0.9164314,none,0,1,110
22/01/2019 15:20:57.959,0.9183159,adaptation,0.9183159,none,0,1,110
22/01/2019 15:20:57.975,0.934104,adaptation,0.934104,none,0,1,110
22/01/2019 15:20:57.990,0.9488869,adaptation,0.9488869,none,0,1,110
22/01/2019 15:20:57.992,0.9509172,adaptation,0.9509172,none,0,1,110
22/01/2019 15:20:58.008,0.9666882,adaptation,0.9666882,none,0,1,110
22/01/2019 15:20:58.010,0.968524,adaptation,0.968524,none,0,1,110
22/01/2019 15:20:58.025,0.9833422,adaptation,0.9833422,none,0,1,110
22/01/2019 15:20:58.040,0.998703,adaptation,0.998703,none,0,1,110
22/01/2019 15:20:58.044,1.000577,intervention,0.000576973,decay,0.000576973,0.999423,109.9575
22/01/2019 15:20:58.059,1.016444,intervention,0.01644421,decay,0.01644421,0.9835558,108.7881
22/01/2019 15:20:58.061,1.019282,intervention,0.01928234,decay,0.01928234,0.9807177,108.5789
22/01/2019 15:20:58.075,1.033114,intervention,0.03311443,decay,0.03311443,0.9668856,107.5595
22/01/2019 15:20:58.091,1.048866,intervention,0.04886627,decay,0.04886627,0.9511337,106.3986
22/01/2019 15:20:58.094,1.051631,intervention,0.05163097,decay,0.05163097,0.948369,106.1948
22/01/2019 15:20:58.109,1.066484,intervention,0.06648445,decay,0.06648445,0.9335155,105.1001
22/01/2019 15:20:58.112,1.069358,intervention,0.06935787,decay,0.06935787,0.9306421,104.8883
22/01/2019 15:20:58.125,1.082989,intervention,0.08298874,decay,0.08298874,0.9170113,103.8837
22/01/2019 15:20:58.141,1.098887,intervention,0.09888744,decay,0.09888744,0.9011126,102.712
22/01/2019 15:20:58.144,1.101633,intervention,0.1016331,decay,0.1016331,0.8983669,102.5096
22/01/2019 15:20:58.158,1.115455,intervention,0.1154547,decay,0.1154547,0.8845453,101.491
22/01/2019 15:20:58.174,1.131344,intervention,0.1313438,decay,0.1313438,0.8686562,100.32
22/01/2019 15:20:58.176,1.134098,intervention,0.1340981,decay,0.1340981,0.8659019,100.117
22/01/2019 15:20:58.190,1.147911,intervention,0.1479111,decay,0.1479111,0.8520889,99.09895
22/01/2019 15:20:58.193,1.150729,intervention,0.1507292,decay,0.1507292,0.8492708,98.89126
22/01/2019 15:20:58.208,1.165565,intervention,0.1655645,decay,0.1655645,0.8344355,97.7979
22/01/2019 15:20:58.223,1.180546,intervention,0.1805458,decay,0.1805458,0.8194542,96.69377
22/01/2019 15:20:58.226,1.183305,intervention,0.1833048,decay,0.1833048,0.8166952,96.49044
22/01/2019 15:20:58.241,1.198048,intervention,0.1980476,decay,0.1980476,0.8019524,95.40389
22/01/2019 15:20:58.244,1.200971,intervention,0.2009706,decay,0.2009706,0.7990294,95.18846
22/01/2019 15:20:58.257,1.215084,intervention,0.2150841,decay,0.2150841,0.7849159,94.14831
22/01/2019 15:20:58.273,1.230237,intervention,0.230237,decay,0.230237,0.769763,93.03153
22/01/2019 15:20:58.275,1.232897,intervention,0.2328968,decay,0.2328968,0.7671032,92.8355
22/01/2019 15:20:58.290,1.247553,intervention,0.2475529,decay,0.2475529,0.7524471,91.75536
22/01/2019 15:20:58.293,1.250369,intervention,0.2503691,decay,0.2503691,0.7496309,91.5478
22/01/2019 15:20:58.308,1.265486,intervention,0.2654858,decay,0.2654858,0.7345142,90.4337
22/01/2019 15:20:58.323,1.280202,intervention,0.2802019,decay,0.2802019,0.7197981,89.34912
22/01/2019 15:20:58.325,1.282902,intervention,0.2829018,decay,0.2829018,0.7170982,89.15014
22/01/2019 15:20:58.340,1.297356,intervention,0.2973557,decay,0.2973557,0.7026443,88.08489
22/01/2019 15:20:58.343,1.300355,intervention,0.300355,decay,0.300355,0.699645,87.86384
22/01/2019 15:20:58.356,1.314734,intervention,0.3147335,decay,0.3147335,0.6852665,86.80414
22/01/2019 15:20:58.371,1.329846,intervention,0.3298464,decay,0.3298464,0.6701536,85.69032
22/01/2019 15:20:58.374,1.332503,intervention,0.3325033,decay,0.3325033,0.6674967,85.49451
22/01/2019 15:20:58.389,1.347049,intervention,0.3470488,decay,0.3470488,0.6529512,84.42251
22/01/2019 15:20:58.391,1.34997,intervention,0.3499699,decay,0.3499699,0.6500301,84.20722
22/01/2019 15:20:58.406,1.364707,intervention,0.364707,decay,0.364707,0.635293,83.12109
22/01/2019 15:20:58.421,1.379537,intervention,0.3795366,decay,0.3795366,0.6204634,82.02815
22/01/2019 15:20:58.424,1.382284,intervention,0.3822842,decay,0.3822842,0.6177158,81.82566
22/01/2019 15:20:58.439,1.397118,intervention,0.3971176,decay,0.3971176,0.6028824,80.73243
22/01/2019 15:20:58.442,1.400256,intervention,0.4002562,decay,0.4002562,0.5997438,80.50112
22/01/2019 15:20:58.456,1.414681,intervention,0.4146814,decay,0.4146814,0.5853186,79.43798
22/01/2019 15:20:58.471,1.429309,intervention,0.4293089,decay,0.4293089,0.5706911,78.35994
22/01/2019 15:20:58.473,1.43205,intervention,0.4320498,decay,0.4320498,0.5679502,78.15794
22/01/2019 15:20:58.489,1.447062,intervention,0.4470625,decay,0.4470625,0.5529375,77.0515
22/01/2019 15:20:58.491,1.449956,intervention,0.4499559,decay,0.4499559,0.5500441,76.83825
22/01/2019 15:20:58.505,1.463592,intervention,0.4635916,decay,0.4635916,0.5364084,75.83331
22/01/2019 15:20:58.521,1.479428,intervention,0.4794283,decay,0.4794283,0.5205717,74.66614
22/01/2019 15:20:58.524,1.482284,intervention,0.4822836,decay,0.4822836,0.5177164,74.4557
22/01/2019 15:20:58.538,1.496243,intervention,0.4962435,decay,0.4962435,0.5037565,73.42686
22/01/2019 15:20:58.541,1.499331,intervention,0.4993315,decay,0.4993315,0.5006685,73.19927
22/01/2019 15:20:58.555,1.513726,intervention,0.5137262,decay,0.5137262,0.4862738,72.13837
22/01/2019 15:20:58.570,1.528857,intervention,0.5288572,decay,0.5288572,0.4711428,71.02322
22/01/2019 15:20:58.573,1.531613,intervention,0.5316133,decay,0.5316133,0.4683867,70.8201
22/01/2019 15:20:58.588,1.546202,intervention,0.5462017,decay,0.5462017,0.4537983,69.74493
22/01/2019 15:20:58.591,1.549134,intervention,0.5491343,decay,0.5491343,0.4508657,69.52881
22/01/2019 15:20:58.605,1.563598,intervention,0.5635977,decay,0.5635977,0.4364023,68.46285
22/01/2019 15:20:58.621,1.578976,intervention,0.5789757,decay,0.5789757,0.4210243,67.32949
22/01/2019 15:20:58.623,1.581635,intervention,0.5816345,decay,0.5816345,0.4183655,67.13354
22/01/2019 15:20:58.638,1.596252,intervention,0.5962524,decay,0.5962524,0.4037476,66.0562
22/01/2019 15:20:58.641,1.59903,intervention,0.5990305,decay,0.5990305,0.4009695,65.85146
22/01/2019 15:20:58.655,1.613628,intervention,0.6136284,decay,0.6136284,0.3863716,64.77559
22/01/2019 15:20:58.670,1.628594,intervention,0.6285944,decay,0.6285944,0.3714056,63.6726
22/01/2019 15:20:58.673,1.631301,intervention,0.6313009,decay,0.6313009,0.3686991,63.47313
22/01/2019 15:20:58.688,1.646146,intervention,0.6461458,decay,0.6461458,0.3538542,62.37906
22/01/2019 15:20:58.690,1.648956,intervention,0.6489563,decay,0.6489563,0.3510437,62.17192
22/01/2019 15:20:58.705,1.662929,intervention,0.6629286,decay,0.6629286,0.3370714,61.14217
22/01/2019 15:20:58.720,1.678524,intervention,0.678524,decay,0.678524,0.321476,59.99278
22/01/2019 15:20:58.723,1.681327,intervention,0.6813269,decay,0.6813269,0.3186731,59.78621
22/01/2019 15:20:58.738,1.696109,intervention,0.6961088,decay,0.6961088,0.3038912,58.69678
22/01/2019 15:20:58.741,1.698946,intervention,0.698946,decay,0.698946,0.301054,58.48768
22/01/2019 15:20:58.754,1.712668,intervention,0.7126684,decay,0.7126684,0.2873316,57.47634
22/01/2019 15:20:58.770,1.728186,intervention,0.7281857,decay,0.7281857,0.2718143,56.33272
22/01/2019 15:20:58.773,1.731053,intervention,0.7310534,decay,0.7310534,0.2689466,56.12137
22/01/2019 15:20:58.788,1.746207,intervention,0.7462072,decay,0.7462072,0.2537928,55.00453
22/01/2019 15:20:58.791,1.749044,intervention,0.7490444,decay,0.7490444,0.2509556,54.79543
22/01/2019 15:20:58.804,1.762402,intervention,0.7624016,decay,0.7624016,0.2375984,53.811
22/01/2019 15:20:58.820,1.778519,intervention,0.7785187,decay,0.7785187,0.2214813,52.62318
22/01/2019 15:20:58.823,1.781263,intervention,0.7812634,decay,0.7812634,0.2187366,52.42089
22/01/2019 15:20:58.837,1.795077,intervention,0.7950773,decay,0.7950773,0.2049227,51.40281
22/01/2019 15:20:58.853,1.810915,intervention,0.810915,decay,0.810915,0.189085,50.23557
22/01/2019 15:20:58.855,1.813666,intervention,0.8136663,decay,0.8136663,0.1863337,50.03279
22/01/2019 15:20:58.869,1.827577,intervention,0.8275766,decay,0.8275766,0.1724234,49.0076
22/01/2019 15:20:58.872,1.830302,intervention,0.8303022,decay,0.8303022,0.1696978,48.80673
22/01/2019 15:20:58.887,1.8452,intervention,0.8451996,decay,0.8451996,0.1548004,47.70879
22/01/2019 15:20:58.902,1.860168,intervention,0.8601675,decay,0.8601675,0.1398325,46.60566
22/01/2019 15:20:58.905,1.863025,intervention,0.8630247,decay,0.8630247,0.1369753,46.39508
22/01/2019 15:20:58.920,1.877649,intervention,0.8776493,decay,0.8776493,0.1223507,45.31725
22/01/2019 15:20:58.922,1.880381,intervention,0.8803806,decay,0.8803806,0.1196194,45.11595
22/01/2019 15:20:58.937,1.895184,intervention,0.8951836,decay,0.8951836,0.1048164,44.02497
22/01/2019 15:20:58.952,1.909865,intervention,0.9098654,decay,0.9098654,0.09013462,42.94292
22/01/2019 15:20:58.954,1.912715,intervention,0.912715,decay,0.912715,0.08728504,42.73291
22/01/2019 15:20:58.970,1.927636,intervention,0.9276361,decay,0.9276361,0.07236385,41.63322
22/01/2019 15:20:58.973,1.930874,intervention,0.9308739,decay,0.9308739,0.06912613,41.3946
22/01/2019 15:20:58.986,1.944397,intervention,0.944397,decay,0.944397,0.05560303,40.39795
22/01/2019 15:20:59.002,1.960033,intervention,0.9600334,decay,0.9600334,0.03996658,39.24554
22/01/2019 15:20:59.005,1.962858,intervention,0.9628582,decay,0.9628582,0.0371418,39.03735
22/01/2019 15:20:59.019,1.977527,intervention,0.9775267,decay,0.9775267,0.02247334,37.95629
22/01/2019 15:20:59.022,1.980241,intervention,0.9802408,decay,0.9802408,0.01975918,37.75626
22/01/2019 15:20:59.036,1.993894,intervention,0.9938936,decay,0.9938936,0.006106377,36.75004
22/01/2019 15:20:59.051,2.009439,intervention,1.009439,sustain low,0.009438515,0,36.3
22/01/2019 15:20:59.054,2.012332,intervention,1.012332,sustain low,0.01233196,0,36.3
22/01/2019 15:20:59.069,2.026728,intervention,1.026728,sustain low,0.02672768,0,36.3
22/01/2019 15:20:59.071,2.029628,intervention,1.029628,sustain low,0.0296278,0,36.3
22/01/2019 15:20:59.086,2.044209,intervention,1.044209,sustain low,0.04420853,0,36.3
22/01/2019 15:20:59.101,2.059149,intervention,1.059149,sustain low,0.05914879,0,36.3
22/01/2019 15:20:59.104,2.061911,intervention,1.061911,sustain low,0.06191063,0,36.3
22/01/2019 15:20:59.119,2.076657,intervention,1.076657,sustain low,0.0766573,0,36.3
22/01/2019 15:20:59.121,2.079437,intervention,1.079437,sustain low,0.07943726,0,36.3
22/01/2019 15:20:59.136,2.094204,intervention,1.094204,sustain low,0.09420395,0,36.3
22/01/2019 15:20:59.151,2.108927,intervention,1.108927,sustain low,0.1089268,0,36.3
22/01/2019 15:20:59.154,2.1117,intervention,1.1117,sustain low,0.1117001,0,36.3
22/01/2019 15:20:59.169,2.126528,intervention,1.126528,sustain low,0.1265278,0,36.3
22/01/2019 15:20:59.172,2.129718,intervention,1.129718,sustain low,0.1297178,0,36.3
22/01/2019 15:20:59.186,2.143298,intervention,1.143298,sustain low,0.1432981,0,36.3
22/01/2019 15:20:59.201,2.159133,intervention,1.159133,sustain low,0.159133,0,36.3
22/01/2019 15:20:59.204,2.161982,intervention,1.161982,sustain low,0.1619816,0,36.3
22/01/2019 15:20:59.218,2.175934,intervention,1.175934,sustain low,0.1759338,0,36.3
22/01/2019 15:20:59.221,2.178757,intervention,1.178757,sustain low,0.1787567,0,36.3
22/01/2019 15:20:59.235,2.193282,intervention,1.193282,sustain low,0.1932821,0,36.3
22/01/2019 15:20:59.250,2.208345,intervention,1.208345,sustain low,0.2083454,0,36.3
22/01/2019 15:20:59.253,2.211195,intervention,1.211195,sustain low,0.211195,0,36.3
22/01/2019 15:20:59.268,2.225838,intervention,1.225838,sustain low,0.2258377,0,36.3
22/01/2019 15:20:59.271,2.228672,intervention,1.228672,sustain low,0.228672,0,36.3
22/01/2019 15:20:59.285,2.243348,intervention,1.243348,sustain low,0.2433481,0,36.3
22/01/2019 15:20:59.301,2.258157,intervention,1.258157,sustain low,0.2581568,0,36.3
22/01/2019 15:20:59.303,2.261315,intervention,1.261315,sustain low,0.2613153,0,36.3
22/01/2019 15:20:59.318,2.276068,intervention,1.276068,sustain low,0.2760677,0,36.3
22/01/2019 15:20:59.321,2.278819,intervention,1.278819,sustain low,0.2788191,0,36.3
22/01/2019 15:20:59.335,2.292499,intervention,1.292499,sustain low,0.2924986,0,36.3
22/01/2019 15:20:59.350,2.308238,intervention,1.308238,sustain low,0.308238,0,36.3
22/01/2019 15:20:59.353,2.311176,intervention,1.311176,sustain low,0.3111763,0,36.3
22/01/2019 15:20:59.368,2.32611,intervention,1.32611,sustain low,0.3261099,0,36.3
22/01/2019 15:20:59.371,2.328878,intervention,1.328878,sustain low,0.3288784,0,36.3
22/01/2019 15:20:59.384,2.342328,intervention,1.342328,sustain low,0.3423281,0,36.3
22/01/2019 15:20:59.400,2.358315,intervention,1.358315,sustain low,0.3583145,0,36.3
22/01/2019 15:20:59.403,2.361138,intervention,1.361138,sustain low,0.3611383,0,36.3
22/01/2019 15:20:59.417,2.375019,intervention,1.375019,sustain low,0.3750191,0,36.3
22/01/2019 15:20:59.433,2.390599,intervention,1.390599,sustain low,0.3905993,0,36.3
22/01/2019 15:20:59.435,2.393253,intervention,1.393253,sustain low,0.3932533,0,36.3
22/01/2019 15:20:59.450,2.40762,intervention,1.40762,sustain low,0.4076204,0,36.3
22/01/2019 15:20:59.452,2.410446,intervention,1.410446,sustain low,0.4104462,0,36.3
22/01/2019 15:20:59.467,2.424812,intervention,1.424812,sustain low,0.4248123,0,36.3
22/01/2019 15:20:59.482,2.440135,intervention,1.440135,sustain low,0.440135,0,36.3
22/01/2019 15:20:59.485,2.443115,intervention,1.443115,sustain low,0.4431152,0,36.3
22/01/2019 15:20:59.500,2.458165,intervention,1.458165,sustain low,0.4581652,0,36.3
22/01/2019 15:20:59.503,2.460913,intervention,1.460913,sustain low,0.4609127,0,36.3
22/01/2019 15:20:59.517,2.47483,intervention,1.47483,sustain low,0.4748297,0,36.3
22/01/2019 15:20:59.532,2.489868,intervention,1.489868,sustain low,0.4898682,0,36.3
22/01/2019 15:20:59.535,2.49268,intervention,1.49268,sustain low,0.4926796,0,36.3
22/01/2019 15:20:59.549,2.507236,intervention,1.507236,sustain low,0.5072355,0,36.3
22/01/2019 15:20:59.552,2.509891,intervention,1.509891,sustain low,0.5098906,0,36.3
22/01/2019 15:20:59.567,2.524888,intervention,1.524888,sustain low,0.524888,0,36.3
22/01/2019 15:20:59.582,2.539654,intervention,1.539654,sustain low,0.5396538,0,36.3
22/01/2019 15:20:59.584,2.542306,intervention,1.542306,sustain low,0.5423059,0,36.3
22/01/2019 15:20:59.600,2.557434,intervention,1.557434,sustain low,0.5574341,0,36.3
22/01/2019 15:20:59.603,2.560458,intervention,1.560458,sustain low,0.5604582,0,36.3
22/01/2019 15:20:59.616,2.574008,intervention,1.574008,sustain low,0.574008,0,36.3
22/01/2019 15:20:59.632,2.589441,intervention,1.589441,sustain low,0.5894413,0,36.3
22/01/2019 15:20:59.634,2.592264,intervention,1.592264,sustain low,0.5922642,0,36.3
22/01/2019 15:20:59.649,2.606569,intervention,1.606569,sustain low,0.6065693,0,36.3
22/01/2019 15:20:59.652,2.609562,intervention,1.609562,sustain low,0.6095619,0,36.3
22/01/2019 15:20:59.666,2.623933,intervention,1.623933,sustain low,0.6239328,0,36.3
22/01/2019 15:20:59.681,2.639189,intervention,1.639189,sustain low,0.6391888,0,36.3
22/01/2019 15:20:59.684,2.642036,intervention,1.642036,sustain low,0.6420364,0,36.3
22/01/2019 15:20:59.699,2.656302,intervention,1.656302,sustain low,0.6563025,0,36.3
22/01/2019 15:20:59.701,2.659227,intervention,1.659227,sustain low,0.6592274,0,36.3
22/01/2019 15:20:59.716,2.673508,intervention,1.673508,sustain low,0.6735077,0,36.3
22/01/2019 15:20:59.731,2.688827,intervention,1.688827,sustain low,0.6888266,0,36.3
22/01/2019 15:20:59.734,2.691647,intervention,1.691647,sustain low,0.6916466,0,36.3
22/01/2019 15:20:59.749,2.706526,intervention,1.706526,sustain low,0.7065258,0,36.3
22/01/2019 15:20:59.752,2.709393,intervention,1.709393,sustain low,0.7093925,0,36.3
22/01/2019 15:20:59.766,2.7234,intervention,1.7234,sustain low,0.7234001,0,36.3
22/01/2019 15:20:59.782,2.739082,intervention,1.739082,sustain low,0.7390823,0,36.3
22/01/2019 15:20:59.794,2.750816,intervention,1.750816,sustain low,0.7508163,0,36.3
22/01/2019 15:20:59.805,2.76283,intervention,1.76283,sustain low,0.7628298,0,36.3
22/01/2019 15:20:59.808,2.765738,intervention,1.765738,sustain low,0.7657385,0,36.3
22/01/2019 15:20:59.821,2.778928,intervention,1.778928,sustain low,0.7789278,0,36.3
22/01/2019 15:20:59.824,2.781654,intervention,1.781654,sustain low,0.7816544,0,36.3
22/01/2019 15:20:59.838,2.79578,intervention,1.79578,sustain low,0.7957802,0,36.3
22/01/2019 15:20:59.854,2.811325,intervention,1.811325,sustain low,0.8113251,0,36.3
22/01/2019 15:20:59.856,2.814111,intervention,1.814111,sustain low,0.8141108,0,36.3
22/01/2019 15:20:59.871,2.828315,intervention,1.828315,sustain low,0.8283148,0,36.3
22/01/2019 15:20:59.873,2.831119,intervention,1.831119,sustain low,0.8311186,0,36.3
22/01/2019 15:20:59.888,2.845469,intervention,1.845469,sustain low,0.8454685,0,36.3
22/01/2019 15:20:59.904,2.861328,intervention,1.861328,sustain low,0.8613281,0,36.3
22/01/2019 15:20:59.906,2.864129,intervention,1.864129,sustain low,0.8641291,0,36.3
22/01/2019 15:20:59.920,2.878036,intervention,1.878036,sustain low,0.8780365,0,36.3
22/01/2019 15:20:59.923,2.880886,intervention,1.880886,sustain low,0.8808861,0,36.3
22/01/2019 15:20:59.938,2.895728,intervention,1.895728,sustain low,0.8957281,0,36.3
22/01/2019 15:20:59.953,2.91062,intervention,1.91062,sustain low,0.9106197,0,36.3
22/01/2019 15:20:59.956,2.91336,intervention,1.91336,sustain low,0.9133596,0,36.3
22/01/2019 15:20:59.971,2.928039,intervention,1.928039,sustain low,0.9280386,0,36.3
22/01/2019 15:20:59.973,2.93097,intervention,1.93097,sustain low,0.9309702,0,36.3
22/01/2019 15:20:59.987,2.945043,intervention,1.945043,sustain low,0.9450426,0,36.3
22/01/2019 15:21:00.003,2.96033,intervention,1.96033,sustain low,0.96033,0,36.3
22/01/2019 15:21:00.006,2.963618,intervention,1.963618,sustain low,0.9636183,0,36.3
22/01/2019 15:21:00.020,2.977638,intervention,1.977638,sustain low,0.9776382,0,36.3
22/01/2019 15:21:00.023,2.980457,intervention,1.980457,sustain low,0.9804573,0,36.3
22/01/2019 15:21:00.037,2.994812,intervention,1.994812,sustain low,0.994812,0,36.3
22/01/2019 15:21:00.053,3.010366,intervention,2.010366,attack,0.01036644,0.01036644,37.06401
22/01/2019 15:21:00.056,3.013203,intervention,2.013203,attack,0.01320267,0.01320267,37.27304
22/01/2019 15:21:00.070,3.027359,intervention,2.027359,attack,0.02735901,0.02735901,38.31636
22/01/2019 15:21:00.072,3.030131,intervention,2.030131,attack,0.03013134,0.03013134,38.52068
22/01/2019 15:21:00.087,3.044786,intervention,2.044786,attack,0.04478645,0.04478645,39.60077
22/01/2019 15:21:00.103,3.060393,intervention,2.060393,attack,0.06039333,0.06039333,40.75099
22/01/2019 15:21:00.105,3.063172,intervention,2.063172,attack,0.06317234,0.06317234,40.9558
22/01/2019 15:21:00.119,3.076982,intervention,2.076982,attack,0.0769825,0.0769825,41.97361
