Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,FPS target,FPS real
25/01/2019 14:47:19.740,2.560476,intervention,1.560476,decay,1.560476,0.21,2,51.77,21,42,12.1454
25/01/2019 14:47:19.743,2.563246,intervention,1.563246,decay,1.563246,0.21,2,51.77,21,42,12.1454
25/01/2019 14:47:19.804,2.623911,intervention,1.623911,decay,1.623911,0.18,2,49.56,18,40,11.82205
25/01/2019 14:47:19.807,2.627407,intervention,1.627407,decay,1.627407,0.18,2,49.56,18,40,11.82205
25/01/2019 14:47:19.810,2.630184,intervention,1.630184,decay,1.630184,0.18,2,49.56,18,40,11.82205
25/01/2019 14:47:19.812,2.632799,intervention,1.632799,decay,1.632799,0.18,2,49.56,18,40,11.82205
25/01/2019 14:47:19.815,2.635502,intervention,1.635502,decay,1.635502,0.18,2,49.56,18,40,11.82205
25/01/2019 14:47:19.818,2.638214,intervention,1.638214,decay,1.638214,0.18,2,49.56,18,40,11.82205
25/01/2019 14:47:19.821,2.641003,intervention,1.641003,decay,1.641003,0.17,2,48.82,17,40,11.82205
25/01/2019 14:47:19.823,2.6437,intervention,1.6437,decay,1.6437,0.17,2,48.82,17,40,11.82205
25/01/2019 14:47:19.887,2.707014,intervention,1.707014,decay,1.707014,0.14,2,46.61,14,38,12.38264
25/01/2019 14:47:19.890,2.710119,intervention,1.710119,decay,1.710119,0.14,2,46.61,14,38,12.38264
25/01/2019 14:47:19.892,2.71287,intervention,1.71287,decay,1.71287,0.14,2,46.61,14,38,12.38264
25/01/2019 14:47:19.895,2.715628,intervention,1.715628,decay,1.715628,0.14,2,46.61,14,38,12.38264
25/01/2019 14:47:19.898,2.718353,intervention,1.718353,decay,1.718353,0.14,2,46.61,14,38,12.38264
25/01/2019 14:47:19.901,2.721121,intervention,1.721121,decay,1.721121,0.13,2,45.88,13,37,12.38264
25/01/2019 14:47:19.903,2.723894,intervention,1.723894,decay,1.723894,0.13,2,45.88,13,37,12.38264
25/01/2019 14:47:19.906,2.72661,intervention,1.72661,decay,1.72661,0.13,2,45.88,13,37,12.38264
25/01/2019 14:47:19.909,2.729303,intervention,1.729303,decay,1.729303,0.13,2,45.88,13,37,12.38264
25/01/2019 14:47:19.970,2.789696,intervention,1.789696,decay,1.789696,0.1,2,43.67,10,36,12.00536
25/01/2019 14:47:19.973,2.792694,intervention,1.792694,decay,1.792694,0.1,2,43.67,10,36,12.00536
25/01/2019 14:47:19.975,2.795364,intervention,1.795364,decay,1.795364,0.1,2,43.67,10,36,12.00536
25/01/2019 14:47:19.978,2.798159,intervention,1.798159,decay,1.798159,0.1,2,43.67,10,36,12.00536
25/01/2019 14:47:19.981,2.800837,intervention,1.800837,decay,1.800837,0.09,2,42.93,9,35,12.00536
25/01/2019 14:47:19.984,2.803574,intervention,1.803574,decay,1.803574,0.09,2,42.93,9,35,12.00536
25/01/2019 14:47:19.986,2.806219,intervention,1.806219,decay,1.806219,0.09,2,42.93,9,35,12.00536
25/01/2019 14:47:19.989,2.808935,intervention,1.808935,decay,1.808935,0.09,2,42.93,9,35,12.00536
25/01/2019 14:47:20.054,2.873428,intervention,1.873428,decay,1.873428,0.06,2,40.72,6,33,12.29374
25/01/2019 14:47:20.057,2.876522,intervention,1.876522,decay,1.876522,0.06,2,40.72,6,33,12.29374
25/01/2019 14:47:20.059,2.879128,intervention,1.879128,decay,1.879128,0.06,2,40.72,6,33,12.29374
25/01/2019 14:47:20.063,2.883036,intervention,1.883036,decay,1.883036,0.05,2,39.98,5,33,12.29374
25/01/2019 14:47:20.066,2.885735,intervention,1.885735,decay,1.885735,0.05,2,39.98,5,33,12.29374
25/01/2019 14:47:20.069,2.888468,intervention,1.888468,decay,1.888468,0.05,2,39.98,5,33,12.29374
25/01/2019 14:47:20.071,2.89139,intervention,1.89139,decay,1.89139,0.05,2,39.98,5,33,12.29374
25/01/2019 14:47:20.074,2.894073,intervention,1.894073,decay,1.894073,0.05,2,39.98,5,33,12.29374
25/01/2019 14:47:20.143,2.962936,intervention,1.962936,decay,1.962936,0.01,2,37.03,1,30,11.88158
25/01/2019 14:47:20.146,2.966049,intervention,1.966049,decay,1.966049,0.01,2,37.03,1,30,11.88158
25/01/2019 14:47:20.149,2.968857,intervention,1.968857,decay,1.968857,0.01,2,37.03,1,30,11.88158
25/01/2019 14:47:20.152,2.971479,intervention,1.971479,decay,1.971479,0.01,2,37.03,1,30,11.88158
25/01/2019 14:47:20.154,2.974194,intervention,1.974194,decay,1.974194,0.01,2,37.03,1,30,11.88158
25/01/2019 14:47:20.157,2.976669,intervention,1.976669,decay,1.976669,0.01,2,37.03,1,30,11.88158
25/01/2019 14:47:20.160,2.979527,intervention,1.979527,decay,1.979527,0.01,2,37.03,1,30,11.88158
25/01/2019 14:47:20.163,2.982601,intervention,1.982601,decay,1.982601,0,1,36.3,0,30,11.88158
25/01/2019 14:47:20.166,2.985653,intervention,1.985653,decay,1.985653,0,1,36.3,0,30,11.88158
25/01/2019 14:47:20.223,3.042759,intervention,2.042759,sustain low,0.04275894,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.226,3.045883,intervention,2.045883,sustain low,0.04588318,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.229,3.048578,intervention,2.048578,sustain low,0.04857826,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.232,3.051336,intervention,2.051336,sustain low,0.05133629,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.234,3.054173,intervention,2.054173,sustain low,0.05417252,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.237,3.056803,intervention,2.056803,sustain low,0.05680275,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.240,3.059622,intervention,2.059622,sustain low,0.05962181,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.243,3.062511,intervention,2.062511,sustain low,0.06251144,0,1,36.3,0,30,11.08497
25/01/2019 14:47:20.300,3.119478,intervention,2.119478,sustain low,0.1194782,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.303,3.122915,intervention,2.122915,sustain low,0.1229153,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.306,3.125536,intervention,2.125536,sustain low,0.125536,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.309,3.128363,intervention,2.128363,sustain low,0.1283627,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.312,3.131098,intervention,2.131098,sustain low,0.1310978,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.315,3.134428,intervention,2.134428,sustain low,0.134428,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.317,3.137226,intervention,2.137226,sustain low,0.1372261,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.320,3.139879,intervention,2.139879,sustain low,0.1398792,0,1,36.3,0,30,12.54115
25/01/2019 14:47:20.380,3.199635,intervention,2.199635,sustain low,0.1996346,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.383,3.202667,intervention,2.202667,sustain low,0.2026672,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.386,3.205452,intervention,2.205452,sustain low,0.205452,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.389,3.208216,intervention,2.208216,sustain low,0.2082157,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.391,3.210968,intervention,2.210968,sustain low,0.210968,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.394,3.213625,intervention,2.213625,sustain low,0.213625,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.397,3.216349,intervention,2.216349,sustain low,0.2163486,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.400,3.219278,intervention,2.219278,sustain low,0.2192783,0,1,36.3,0,30,13.00285
25/01/2019 14:47:20.458,3.276918,intervention,2.276918,sustain low,0.2769184,0,1,36.3,0,30,12.57749
25/01/2019 14:47:20.460,3.280039,intervention,2.280039,sustain low,0.2800388,0,1,36.3,0,30,12.57749
25/01/2019 14:47:20.463,3.282698,intervention,2.282698,sustain low,0.2826977,0,1,36.3,0,30,12.57749
25/01/2019 14:47:20.466,3.285606,intervention,2.285606,sustain low,0.2856064,0,1,36.3,0,30,12.57749
25/01/2019 14:47:20.469,3.288546,intervention,2.288546,sustain low,0.2885456,0,1,36.3,0,30,12.57749
25/01/2019 14:47:20.472,3.291218,intervention,2.291218,sustain low,0.2912178,0,1,36.3,0,30,12.57749
25/01/2019 14:47:20.474,3.293818,intervention,2.293818,sustain low,0.2938175,0,1,36.3,0,30,12.57749
25/01/2019 14:47:20.532,3.350847,intervention,2.350847,sustain low,0.3508472,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.535,3.35416,intervention,2.35416,sustain low,0.3541603,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.537,3.356874,intervention,2.356874,sustain low,0.3568745,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.540,3.359697,intervention,2.359697,sustain low,0.3596973,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.543,3.362659,intervention,2.362659,sustain low,0.3626595,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.546,3.365625,intervention,2.365625,sustain low,0.3656254,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.549,3.36845,intervention,2.36845,sustain low,0.3684502,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.552,3.371168,intervention,2.371168,sustain low,0.3711681,0,1,36.3,0,30,12.96976
25/01/2019 14:47:20.612,3.432667,intervention,2.432667,sustain low,0.4326668,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.615,3.435701,intervention,2.435701,sustain low,0.4357014,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.619,3.438549,intervention,2.438549,sustain low,0.438549,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.621,3.441278,intervention,2.441278,sustain low,0.4412785,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.623,3.443989,intervention,2.443989,sustain low,0.4439888,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.626,3.44663,intervention,2.44663,sustain low,0.4466305,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.629,3.449453,intervention,2.449453,sustain low,0.4494534,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.633,3.452288,intervention,2.452288,sustain low,0.4522877,0,1,36.3,0,30,13.28754
25/01/2019 14:47:20.689,3.509291,intervention,2.509291,sustain low,0.5092907,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.692,3.512535,intervention,2.512535,sustain low,0.5125351,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.695,3.515274,intervention,2.515274,sustain low,0.515274,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.697,3.517981,intervention,2.517981,sustain low,0.5179806,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.700,3.520607,intervention,2.520607,sustain low,0.520607,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.703,3.523333,intervention,2.523333,sustain low,0.5233326,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.705,3.526012,intervention,2.526012,sustain low,0.5260124,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.708,3.528688,intervention,2.528688,sustain low,0.5286884,0,1,36.3,0,30,12.36036
25/01/2019 14:47:20.766,3.586359,intervention,2.586359,sustain low,0.586359,0,1,36.3,0,30,13.02801
25/01/2019 14:47:20.769,3.589317,intervention,2.589317,sustain low,0.5893173,0,1,36.3,0,30,13.02801
25/01/2019 14:47:20.771,3.591967,intervention,2.591967,sustain low,0.5919666,0,1,36.3,0,30,13.02801
25/01/2019 14:47:20.774,3.594631,intervention,2.594631,sustain low,0.5946312,0,1,36.3,0,30,13.02801
25/01/2019 14:47:20.777,3.597383,intervention,2.597383,sustain low,0.5973835,0,1,36.3,0,30,13.02801
25/01/2019 14:47:20.780,3.600239,intervention,2.600239,sustain low,0.6002388,0,1,36.3,0,30,13.02801
25/01/2019 14:47:20.783,3.603037,intervention,2.603037,sustain low,0.6030369,0,1,36.3,0,30,13.02801
25/01/2019 14:47:20.843,3.663313,intervention,2.663313,sustain low,0.6633129,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.846,3.666565,intervention,2.666565,sustain low,0.6665649,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.849,3.669327,intervention,2.669327,sustain low,0.6693268,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.852,3.671991,intervention,2.671991,sustain low,0.6719913,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.854,3.674667,intervention,2.674667,sustain low,0.6746674,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.857,3.677271,intervention,2.677271,sustain low,0.6772709,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.860,3.680082,intervention,2.680082,sustain low,0.6800823,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.863,3.682871,intervention,2.682871,sustain low,0.6828709,0,1,36.3,0,30,13.06855
25/01/2019 14:47:20.921,3.740582,intervention,2.740582,sustain low,0.7405815,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.924,3.743727,intervention,2.743727,sustain low,0.7437267,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.927,3.746305,intervention,2.746305,sustain low,0.7463055,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.929,3.749277,intervention,2.749277,sustain low,0.7492771,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.932,3.752005,intervention,2.752005,sustain low,0.7520046,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.935,3.754692,intervention,2.754692,sustain low,0.7546921,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.938,3.757599,intervention,2.757599,sustain low,0.7575989,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.941,3.760733,intervention,2.760733,sustain low,0.7607327,0,1,36.3,0,30,12.7873
25/01/2019 14:47:20.998,3.817858,intervention,2.817858,sustain low,0.8178577,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.001,3.820953,intervention,2.820953,sustain low,0.8209534,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.004,3.823738,intervention,2.823738,sustain low,0.8237381,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.007,3.82637,intervention,2.82637,sustain low,0.8263702,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.009,3.829159,intervention,2.829159,sustain low,0.8291588,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.012,3.832037,intervention,2.832037,sustain low,0.832037,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.015,3.834869,intervention,2.834869,sustain low,0.8348694,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.018,3.837662,intervention,2.837662,sustain low,0.8376617,0,1,36.3,0,30,13.02148
25/01/2019 14:47:21.079,3.898989,intervention,2.898989,sustain low,0.8989887,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.082,3.901859,intervention,2.901859,sustain low,0.9018593,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.085,3.904682,intervention,2.904682,sustain low,0.9046822,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.088,3.907448,intervention,2.907448,sustain low,0.9074478,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.090,3.910194,intervention,2.910194,sustain low,0.9101944,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.093,3.912943,intervention,2.912943,sustain low,0.9129429,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.096,3.915665,intervention,2.915665,sustain low,0.9156647,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.099,3.91839,intervention,2.91839,sustain low,0.9183903,0,1,36.3,0,30,13.0082
25/01/2019 14:47:21.163,3.982327,intervention,2.982327,sustain low,0.9823265,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.166,3.985338,intervention,2.985338,sustain low,0.9853382,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.168,3.988205,intervention,2.988205,sustain low,0.988205,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.171,3.990875,intervention,2.990875,sustain low,0.9908752,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.174,3.993505,intervention,2.993505,sustain low,0.9935055,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.176,3.99621,intervention,2.99621,sustain low,0.9962101,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.179,3.998802,intervention,2.998802,sustain low,0.9988022,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.182,4.0016,intervention,3.0016,sustain low,1.0016,0,1,36.3,0,30,12.42929
25/01/2019 14:47:21.241,4.059736,intervention,3.059736,sustain low,1.059736,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.243,4.063124,intervention,3.063124,sustain low,1.063124,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.246,4.065865,intervention,3.065865,sustain low,1.065865,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.249,4.068657,intervention,3.068657,sustain low,1.068657,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.252,4.071426,intervention,3.071426,sustain low,1.071426,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.254,4.07402,intervention,3.07402,sustain low,1.07402,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.257,4.076746,intervention,3.076746,sustain low,1.076746,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.260,4.079416,intervention,3.079416,sustain low,1.079416,0,1,36.3,0,30,11.97913
25/01/2019 14:47:21.320,4.139421,intervention,3.139421,sustain low,1.139421,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.323,4.142509,intervention,3.142509,sustain low,1.142509,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.326,4.145287,intervention,3.145287,sustain low,1.145287,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.328,4.147961,intervention,3.147961,sustain low,1.147961,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.331,4.150488,intervention,3.150488,sustain low,1.150488,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.334,4.153282,intervention,3.153282,sustain low,1.153282,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.337,4.155979,intervention,3.155979,sustain low,1.155979,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.340,4.159256,intervention,3.159256,sustain low,1.159256,0,1,36.3,0,30,12.84474
25/01/2019 14:47:21.398,4.21744,intervention,3.21744,sustain low,1.21744,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.401,4.220524,intervention,3.220524,sustain low,1.220524,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.404,4.223278,intervention,3.223278,sustain low,1.223278,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.406,4.225973,intervention,3.225973,sustain low,1.225973,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.409,4.22875,intervention,3.22875,sustain low,1.22875,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.412,4.231573,intervention,3.231573,sustain low,1.231573,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.415,4.234371,intervention,3.234371,sustain low,1.234371,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.418,4.237268,intervention,3.237268,sustain low,1.237268,0,1,36.3,0,30,12.59876
25/01/2019 14:47:21.480,4.29954,intervention,3.29954,sustain low,1.29954,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.483,4.302639,intervention,3.302639,sustain low,1.302639,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.486,4.305326,intervention,3.305326,sustain low,1.305326,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.488,4.308077,intervention,3.308077,sustain low,1.308077,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.491,4.310772,intervention,3.310772,sustain low,1.310772,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.494,4.313478,intervention,3.313478,sustain low,1.313478,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.496,4.316099,intervention,3.316099,sustain low,1.316099,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.499,4.318703,intervention,3.318703,sustain low,1.318703,0,1,36.3,0,30,12.82579
25/01/2019 14:47:21.561,4.380507,intervention,3.380507,sustain low,1.380507,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.563,4.383804,intervention,3.383804,sustain low,1.383804,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.566,4.386677,intervention,3.386677,sustain low,1.386677,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.569,4.389467,intervention,3.389467,sustain low,1.389467,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.573,4.392113,intervention,3.392113,sustain low,1.392113,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.575,4.395102,intervention,3.395102,sustain low,1.395102,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.578,4.397964,intervention,3.397964,sustain low,1.397964,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.580,4.400812,intervention,3.400812,sustain low,1.400812,0,1,36.3,0,30,12.23134
25/01/2019 14:47:21.639,4.458868,intervention,3.458868,sustain low,1.458868,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.642,4.462112,intervention,3.462112,sustain low,1.462112,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.644,4.46487,intervention,3.46487,sustain low,1.46487,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.647,4.467627,intervention,3.467627,sustain low,1.467627,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.650,4.470322,intervention,3.470322,sustain low,1.470322,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.653,4.473057,intervention,3.473057,sustain low,1.473057,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.655,4.475769,intervention,3.475769,sustain low,1.475769,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.658,4.478451,intervention,3.478451,sustain low,1.478451,0,1,36.3,0,30,12.31013
25/01/2019 14:47:21.717,4.536613,intervention,3.536613,sustain low,1.536613,0,1,36.3,0,30,12.73162
25/01/2019 14:47:21.720,4.539593,intervention,3.539593,sustain low,1.539593,0,1,36.3,0,30,12.73162
25/01/2019 14:47:21.722,4.54237,intervention,3.54237,sustain low,1.54237,0,1,36.3,0,30,12.73162
25/01/2019 14:47:21.725,4.544981,intervention,3.544981,sustain low,1.544981,0,1,36.3,0,30,12.73162
25/01/2019 14:47:21.727,4.547512,intervention,3.547512,sustain low,1.547512,0,1,36.3,0,30,12.73162
25/01/2019 14:47:21.730,4.550291,intervention,3.550291,sustain low,1.550291,0,1,36.3,0,30,12.73162
25/01/2019 14:47:21.733,4.553093,intervention,3.553093,sustain low,1.553093,0,1,36.3,0,30,12.73162
25/01/2019 14:47:21.794,4.613041,intervention,3.613041,sustain low,1.613041,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.797,4.616562,intervention,3.616562,sustain low,1.616562,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.799,4.619368,intervention,3.619368,sustain low,1.619368,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.802,4.622198,intervention,3.622198,sustain low,1.622198,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.805,4.624836,intervention,3.624836,sustain low,1.624836,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.808,4.627653,intervention,3.627653,sustain low,1.627653,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.810,4.63036,intervention,3.63036,sustain low,1.63036,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.813,4.633053,intervention,3.633053,sustain low,1.633053,0,1,36.3,0,30,12.89885
25/01/2019 14:47:21.872,4.691393,intervention,3.691393,sustain low,1.691393,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.875,4.694521,intervention,3.694521,sustain low,1.694521,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.877,4.697195,intervention,3.697195,sustain low,1.697195,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.880,4.6998,intervention,3.6998,sustain low,1.6998,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.882,4.70248,intervention,3.70248,sustain low,1.70248,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.885,4.705175,intervention,3.705175,sustain low,1.705175,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.888,4.708069,intervention,3.708069,sustain low,1.708069,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.891,4.710751,intervention,3.710751,sustain low,1.710751,0,1,36.3,0,30,12.83915
25/01/2019 14:47:21.950,4.7689,intervention,3.7689,sustain low,1.7689,0,1,36.3,0,30,12.8254
25/01/2019 14:47:21.952,4.772078,intervention,3.772078,sustain low,1.772078,0,1,36.3,0,30,12.8254
25/01/2019 14:47:21.955,4.774897,intervention,3.774897,sustain low,1.774897,0,1,36.3,0,30,12.8254
25/01/2019 14:47:21.958,4.777596,intervention,3.777596,sustain low,1.777596,0,1,36.3,0,30,12.8254
25/01/2019 14:47:21.960,4.780338,intervention,3.780338,sustain low,1.780338,0,1,36.3,0,30,12.8254
25/01/2019 14:47:21.963,4.783066,intervention,3.783066,sustain low,1.783066,0,1,36.3,0,30,12.8254
25/01/2019 14:47:21.966,4.78586,intervention,3.78586,sustain low,1.78586,0,1,36.3,0,30,12.8254
25/01/2019 14:47:21.969,4.788692,intervention,3.788692,sustain low,1.788692,0,1,36.3,0,30,12.8254
25/01/2019 14:47:22.030,4.849386,intervention,3.849386,sustain low,1.849386,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.033,4.852491,intervention,3.852491,sustain low,1.852491,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.035,4.855221,intervention,3.855221,sustain low,1.855221,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.038,4.857988,intervention,3.857988,sustain low,1.857988,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.041,4.860918,intervention,3.860918,sustain low,1.860918,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.044,4.863787,intervention,3.863787,sustain low,1.863787,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.047,4.86664,intervention,3.86664,sustain low,1.86664,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.050,4.869814,intervention,3.869814,sustain low,1.869814,0,1,36.3,0,30,12.94922
25/01/2019 14:47:22.108,4.927782,intervention,3.927782,sustain low,1.927782,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.111,4.930838,intervention,3.930838,sustain low,1.930838,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.114,4.933567,intervention,3.933567,sustain low,1.933567,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.116,4.936319,intervention,3.936319,sustain low,1.936319,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.119,4.938921,intervention,3.938921,sustain low,1.938921,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.122,4.94183,intervention,3.94183,sustain low,1.94183,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.125,4.944637,intervention,3.944637,sustain low,1.944637,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.127,4.947306,intervention,3.947306,sustain low,1.947306,0,1,36.3,0,30,12.5221
25/01/2019 14:47:22.188,5.007496,intervention,4.007496,attack,0.00749588,0,1,36.3,0,30,12.77475
25/01/2019 14:47:22.191,5.010538,intervention,4.010538,attack,0.0105381,0,1,36.3,0,30,12.77475
25/01/2019 14:47:22.193,5.013294,intervention,4.013294,attack,0.01329422,0,1,36.3,0,30,12.77475
25/01/2019 14:47:22.196,5.016232,intervention,4.016232,attack,0.01623154,0,1,36.3,0,30,12.77475
25/01/2019 14:47:22.199,5.018936,intervention,4.018936,attack,0.01893616,0,1,36.3,0,30,12.77475
25/01/2019 14:47:22.202,5.021599,intervention,4.021599,attack,0.02159882,0.01,2,37.03,1,30,12.77475
